# Heading SCF_Value
253.000000	1.123343
254.000000	1.097100
255.000000	1.155439
256.000000	1.218351
257.000000	1.173483
258.000000	1.157116
259.000000	1.077999
260.000000	1.162834
261.000000	1.250000
262.000000	1.090202
263.000000	1.150570
264.000000	1.203013
265.000000	1.179737
266.000000	1.173617
267.000000	1.174364
268.000000	1.129553
269.000000	1.119761
270.000000	1.190304
271.000000	1.190429
272.000000	1.200861
273.000000	1.211555
274.000000	1.149683
275.000000	1.148433
276.000000	1.188489
277.000000	1.167353
278.000000	1.174293
279.000000	1.188085
280.000000	1.205811
281.000000	1.126464
282.000000	1.131811
283.000000	1.076944
284.000000	1.158157
285.000000	1.050035
286.000000	1.143827
287.000000	1.153649
288.000000	1.118649
289.000000	1.159751
290.000000	1.046007
291.000000	1.050997
292.000000	1.192549
293.000000	1.129652
294.000000	1.086821
295.000000	1.151066
296.000000	1.184058
297.000000	1.106491
298.000000	1.163846
299.000000	1.073952
300.000000	1.059490
301.000000	1.152220
302.000000	1.153394
303.000000	1.165723
304.000000	1.177644
305.000000	1.236504
306.000000	1.150312
307.000000	1.124247
308.000000	1.187988
309.000000	1.116115
310.000000	1.140358
311.000000	1.071399
312.000000	1.041640
313.000000	1.228897
314.000000	1.194911
315.000000	1.173476
316.000000	1.136371
317.000000	1.097930
318.000000	1.094148
319.000000	1.112664
320.000000	1.154481
321.000000	1.176034
322.000000	1.168695
323.000000	1.117593
324.000000	1.225342
325.000000	1.179324
326.000000	1.155129
327.000000	1.162414
328.000000	1.137796
329.000000	1.112232
330.000000	1.129053
331.000000	1.182235
332.000000	1.029298
333.000000	1.083772
334.000000	1.056374
335.000000	1.053202
336.000000	1.198552
337.000000	1.174525
338.000000	1.144933
339.000000	1.078214
340.000000	1.147170
341.000000	1.144842
342.000000	1.097910
343.000000	1.139685
344.000000	1.134959
345.000000	1.162942
346.000000	1.165420
347.000000	1.055970
348.000000	1.131676
349.000000	1.164228
350.000000	1.148639
351.000000	1.198752
352.000000	1.168497
353.000000	1.095637
354.000000	1.068261
355.000000	1.166370
356.000000	1.042681
357.000000	1.159108
358.000000	1.219733
359.000000	1.157802
